work_id,state,mp_name,work_category,work_description,cost_estimate,implementing_agency,sanction_date,completion_days,payment_released_pct,status,is_synthetic_anomaly,anomaly_type,cost_ratio,completion_days_filled,completion_speed_ratio,vendor_concentration,expected_payment,payment_mismatch,iso_flag,iso_score,lof_flag,lof_score,risk_level,risk_score
W000084,West Bengal,Abu Taher Khan,Street lighting,Street lighting at Nadiad ward 20,358507.04,Bedi Ltd Works Dept,2023-11-02,,0.756,In Progress,False,,0.6964955306166914,178.0,1.0,0.6485623003194888,0.5,0.256,1,-0.11705193277105069,1,0.9931065068280989,Low,19.4
W000085,West Bengal,Abu Taher Khan,Public toilet construction,Public toilet construction at Pali ward 17,116310.06,"Aurora, Chander and Khalsa Works Dept",2024-06-26,,0.877,In Progress,False,,0.4138949785536963,178.0,1.0,1.5133120340788073,0.5,0.377,1,-0.09736836742746086,1,1.0417165388779137,Low,52.9
W000086,West Bengal,Abu Taher Khan,School building repair,School building repair at Malda ward 20,877564.36,Bedi Ltd Works Dept,2025-02-03,81.0,0.705,Completed,False,,1.1210484057599701,81.0,0.4550561797752809,0.6485623003194888,1.0,-0.29500000000000004,1,-0.0435003290454643,1,0.9978347545164311,Low,52.4
W000087,West Bengal,Abu Taher Khan,Drinking water supply,Drinking water supply at Bhusawal ward 7,914511.67,Savant PLC Works Dept,2023-11-27,232.0,0.768,Completed,False,,1.039906851461385,232.0,1.303370786516854,0.6485623003194888,1.0,-0.23199999999999998,1,-0.09637759436148513,1,0.9978540670276994,Low,32.3
W000088,West Bengal,Abu Taher Khan,Road construction,Road construction at Bhatpara ward 20,2864552.93,Shere-Krish Works Dept,2023-05-18,,0.752,Sanctioned,False,,1.0301817129642825,178.0,1.0,0.8647497337593184,0.1,0.652,1,-0.060900211278360594,1,1.0453040341139497,Low,69.9
W000089,West Bengal,Abu Taher Khan,Public toilet construction,Public toilet construction at Sagar ward 7,376375.1,"Aurora, Chander and Khalsa Works Dept",2024-05-29,,0.816,In Progress,False,,1.3393490119654765,178.0,1.0,1.5133120340788073,0.5,0.31599999999999995,1,-0.1242425371321152,1,1.0136294467616023,Low,28.3
W000090,West Bengal,Abu Taher Khan,Public toilet construction,Public toilet construction at Howrah ward 1,474692.0,Shere-Krish Works Dept,2024-05-14,122.0,0.741,Completed,False,,1.6892144596917171,122.0,0.6853932584269663,0.8647497337593184,1.0,-0.259,1,-0.05030850692962702,1,1.132216606216965,Low,85.2
W000091,West Bengal,Abu Taher Khan,Health sub-centre upgrade,Health sub-centre upgrade at Satara ward 17,1418559.24,"Aurora, Chander and Khalsa Works Dept",2023-11-11,,0.734,In Progress,False,,0.7010752102339639,178.0,1.0,1.5133120340788073,0.5,0.23399999999999999,1,-0.13524243430898936,1,1.0377170925975254,Low,34.7
W000092,West Bengal,Abu Taher Khan,Road construction,Road construction at Dhanbad ward 4,3759019.58,"Aurora, Chander and Khalsa Works Dept",2024-10-22,,0.963,Sanctioned,False,,1.3518595482858393,178.0,1.0,1.5133120340788073,0.1,0.863,1,-0.007023308584230725,1,1.0323047694861953,Low,75.6
W000093,West Bengal,Abu Taher Khan,School building repair,School building repair at Ambala ward 18,457941.63,Ray Group Works Dept,2024-07-19,230.0,0.898,Completed,False,,0.5849995255534558,230.0,1.2921348314606742,0.4323748668796592,1.0,-0.10199999999999998,1,-0.079268472406885,1,1.03664764730569,Low,60.0
W000094,West Bengal,Abu Taher Khan,Drainage system,Drainage system at Howrah ward 17,2134444.4,"Aurora, Chander and Khalsa Works Dept",2024-06-27,,0.867,In Progress,False,,1.3402101898637235,178.0,1.0,1.5133120340788073,0.5,0.367,1,-0.12234990195211642,1,1.0078600262707897,Low,25.6
W000095,West Bengal,Abu Taher Khan,Library development,Library development at Gaya ward 16,670755.4,"Aurora, Chander and Khalsa Works Dept",2024-06-30,289.0,0.773,Completed,False,,0.9557879903038922,289.0,1.6235955056179776,1.5133120340788073,1.0,-0.22699999999999998,1,-0.07505207539555642,1,1.0070189787932844,Low,47.8
W000096,West Bengal,Abu Taher Khan,Street lighting,Street lighting at Hindupur ward 17,210516.8,"Aurora, Chander and Khalsa Works Dept",2023-12-10,,0.969,In Progress,False,,0.4089850238916589,178.0,1.0,1.5133120340788073,0.5,0.469,1,-0.0917632522948334,1,1.0803669323744856,Low,64.6
W000097,West Bengal,Abu Taher Khan,Community hall construction,Community hall construction at Noida ward 10,5551881.26,Savant PLC Works Dept,2024-01-07,172.0,0.89,Completed,False,,1.4991684189832435,172.0,0.9662921348314607,0.6485623003194888,1.0,-0.10999999999999999,1,-0.016062334457016658,1,1.0765608026186233,Low,86.1
W000098,West Bengal,Abu Taher Khan,Street lighting,Street lighting at Jamshedpur ward 3,370369.36,Savant PLC Works Dept,2024-03-09,,0.805,In Progress,False,,0.7195412506191354,178.0,1.0,0.6485623003194888,0.5,0.30500000000000005,1,-0.11814610765492761,1,1.0007619293706727,Low,23.2
W000099,West Bengal,Abu Taher Khan,School building repair,School building repair at Adoni ward 7,925955.68,Shere-Krish Works Dept,2023-11-23,,0.969,In Progress,False,,1.1828661078127525,178.0,1.0,0.8647497337593184,0.5,0.469,1,-0.12077561188212271,1,0.9969605606256151,Low,19.9
W000100,West Bengal,Abu Taher Khan,Health sub-centre upgrade,Health sub-centre upgrade at Udupi ward 14,2729007.42,Shere-Krish Works Dept,2024-05-22,144.0,0.934,Completed,False,,1.348720163922479,144.0,0.8089887640449438,0.8647497337593184,1.0,-0.06599999999999995,1,-0.09148684461627049,1,1.0195250706427115,Low,47.2
W000101,West Bengal,ADHIKARI SOUMENDU,Health sub-centre upgrade,Health sub-centre upgrade at Bangalore ward 1,2140875.95,"Mital, Shankar and Mutti Works Dept",2024-05-03,,0.725,In Progress,False,,1.0580559587564968,178.0,1.0,1.0809371671991481,0.5,0.22499999999999998,1,-0.134253495546876,1,1.0346853153928395,Low,33.9
W000102,West Bengal,ADHIKARI SOUMENDU,Health sub-centre upgrade,Health sub-centre upgrade at Phusro ward 10,987908.91,Randhawa-Deep Works Dept,2024-08-01,,0.97,Sanctioned,False,,0.48824076375566533,178.0,1.0,1.0809371671991481,0.1,0.87,1,-0.046986227966682226,1,1.0312512311323694,Low,68.9
W000103,West Bengal,ADHIKARI SOUMENDU,Health sub-centre upgrade,Health sub-centre upgrade at Srinagar ward 20,2055429.74,"Virk, Mutti and Lal Works Dept",2024-10-03,,0.703,In Progress,False,,1.01582704229655,178.0,1.0,1.5133120340788073,0.5,0.20299999999999996,1,-0.13320926795485327,1,1.021727383506707,Low,28.8
W000104,West Bengal,ADHIKARI SOUMENDU,Public toilet construction,Public toilet construction at Guna ward 1,140588.62,Randhawa-Deep Works Dept,2023-11-11,129.0,0.899,Completed,False,,0.5002914095289243,129.0,0.7247191011235955,1.0809371671991481,1.0,-0.10099999999999998,1,-0.08346320252637407,1,0.9834892626676217,Low,31.5
W000105,West Bengal,ADHIKARI SOUMENDU,Drainage system,Drainage system at Mira-Bhayandar ward 6,510123.17,Randhawa-Deep Works Dept,2025-02-13,,0.748,In Progress,False,,0.32030455818834375,178.0,1.0,1.0809371671991481,0.5,0.248,1,-0.10466493126316678,1,1.0494926498411006,Low,51.4
W000106,West Bengal,ADHIKARI SOUMENDU,School building repair,School building repair at Coimbatore ward 13,748733.79,"Mital, Shankar and Mutti Works Dept",2024-12-28,196.0,0.908,Completed,False,,0.9564732341889093,196.0,1.101123595505618,1.0809371671991481,1.0,-0.09199999999999997,1,-0.13728553349297934,1,0.9916661301013736,Low,10.6
W000107,West Bengal,ADHIKARI SOUMENDU,Playground development,Playground development at Uluberia ward 14,1312745.76,"Virk, Mutti and Lal Works Dept",2025-02-07,66.0,0.767,Completed,False,,1.1753372680466312,66.0,0.3707865168539326,1.5133120340788073,1.0,-0.23299999999999998,1,-0.06888962975885954,1,1.0102383350130284,Low,52.1
W000108,West Bengal,ADHIKARI SOUMENDU,Public toilet construction,Public toilet construction at Sangli-Miraj & Kupwad ward 11,384871.69,"Virk, Mutti and Lal Works Dept",2023-10-04,72.0,0.771,Completed,False,,1.369584538761951,72.0,0.4044943820224719,1.5133120340788073,1.0,-0.22899999999999998,1,-0.06055633330678073,1,1.0453556717036518,Low,70.0
W000109,West Bengal,ADHIKARI SOUMENDU,Public toilet construction,Public toilet construction at Tinsukia ward 13,230159.88,Murthy and Sons Works Dept,2024-02-29,,0.924,In Progress,False,,0.8190350739783069,178.0,1.0,0.2161874334398296,0.5,0.42400000000000004,1,-0.062012915997947116,-1,1.2062343566025233,Medium,84.0
W000110,West Bengal,ADHIKARI SOUMENDU,Health sub-centre upgrade,Health sub-centre upgrade at Pudukkottai ward 1,2159118.96,"Mital, Shankar and Mutti Works Dept",2023-12-15,273.0,0.955,Completed,False,,1.0670719530910373,273.0,1.5337078651685394,1.0809371671991481,1.0,-0.04500000000000004,1,-0.08425979475902173,1,0.9890810346623307,Low,33.5
W000111,West Bengal,ADHIKARI SOUMENDU,Road construction,Road construction at Begusarai ward 2,2904361.26,Saini Ltd Works Dept,2024-03-24,,0.87,In Progress,False,,1.0444980180184351,178.0,1.0,0.6485623003194888,0.5,0.37,1,-0.09921339517085809,1,1.0136150766677865,Low,40.0
W000112,West Bengal,ADHIKARI SOUMENDU,Community hall construction,Community hall construction at Vasai-Virar ward 5,1921536.46,"Virk, Mutti and Lal Works Dept",2023-10-22,274.0,0.81,Completed,False,,0.5188703867843274,274.0,1.5393258426966292,1.5133120340788073,1.0,-0.18999999999999995,1,-0.06599863016262142,1,1.1043451218307094,Low,78.5
W000113,West Bengal,ADHIKARI SOUMENDU,School building repair,School building repair at Bilaspur ward 7,5585001.776034759,Randhawa-Deep Works Dept,2024-07-28,231.0,0.773,Completed,True,cost_inflation,7.134584792379637,231.0,1.297752808988764,1.0809371671991481,1.0,-0.22699999999999998,-1,0.13027195003291225,1,1.0079189701706979,Medium,67.0
W000114,West Bengal,ADHIKARI SOUMENDU,Street lighting,Street lighting at Aligarh ward 4,782456.86,"Virk, Mutti and Lal Works Dept",2024-04-12,,0.818,In Progress,False,,1.5201311134374662,178.0,1.0,1.5133120340788073,0.5,0.31799999999999995,1,-0.12521732368877897,1,0.9880388021351963,Low,13.1
W000115,West Bengal,ADHIKARI SOUMENDU,Street lighting,Street lighting at Darbhanga ward 10,729830.26,"Mital, Shankar and Mutti Works Dept",2023-07-20,208.0,0.889,Completed,False,,1.4178899086579106,208.0,1.1685393258426966,1.0809371671991481,1.0,-0.11099999999999999,1,-0.11567584997999009,1,0.9880056637703898,Low,17.1
W000116,West Bengal,ADHIKARI SOUMENDU,Health sub-centre upgrade,Health sub-centre upgrade at Mahbubnagar ward 19,2507547.13,"Virk, Mutti and Lal Works Dept",2024-05-11,243.0,0.851,Completed,False,,1.2392708614243864,243.0,1.3651685393258426,1.5133120340788073,1.0,-0.14900000000000002,1,-0.08103275541749722,1,0.9894572963171784,Low,35.1
W000117,West Bengal,ADHIKARI SOUMENDU,Drinking water supply,Drinking water supply at Tiruvottiyur ward 20,992284.66,Saini Ltd Works Dept,2025-03-14,257.0,0.848,Completed,False,,1.1283438477433874,257.0,1.4438202247191012,0.6485623003194888,1.0,-0.15200000000000002,1,-0.09973553832823806,1,0.9920619375718939,Low,27.2
W000118,West Bengal,ADHIKARI SOUMENDU,Playground development,Playground development at Bilaspur ward 12,673340.18,Saini Ltd Works Dept,2023-05-13,148.0,0.917,Completed,False,,0.6028599228743476,148.0,0.8314606741573034,0.6485623003194888,1.0,-0.08299999999999996,1,-0.11134053938376964,1,1.0008733506642837,Low,26.4
W000119,West Bengal,ADHIKARI SOUMENDU,Library development,Library development at Chandrapur ward 14,496540.65,Randhawa-Deep Works Dept,2025-01-23,147.0,0.707,Completed,False,,0.7075419593605781,147.0,0.8258426966292135,1.0809371671991481,1.0,-0.29300000000000004,1,-0.08698844675214162,1,0.9815791348534562,Low,29.0
W000120,West Bengal,ADHIKARI SOUMENDU,Drinking water supply,Drinking water supply at Tiruchirappalli ward 15,1074566.76,"Virk, Mutti and Lal Works Dept",2024-06-17,,0.753,In Progress,False,,1.2219082300794057,178.0,1.0,1.5133120340788073,0.5,0.253,1,-0.14226640387613132,1,0.9859904323661233,Low,6.4
W000121,West Bengal,ADHIKARI SOUMENDU,Health sub-centre upgrade,Health sub-centre upgrade at Bally ward 9,2857100.6,"Mital, Shankar and Mutti Works Dept",2023-09-28,247.0,0.986,Completed,False,,1.4120259114484246,247.0,1.3876404494382022,1.0809371671991481,1.0,-0.014000000000000012,1,-0.07027309150016131,1,1.0273473930144281,Low,60.1
W000122,Uttar Pradesh,ADITYA YADAV,Public toilet construction,Public toilet construction at Chinsurah ward 9,465945.76,"Sathe, Sane and Andra Works Dept",2024-06-20,,0.811,In Progress,False,,1.5434491003567554,178.0,1.0,1.517241379310345,0.5,0.31100000000000005,1,-0.1128786303217274,1,1.041468926313271,Low,45.0
W000123,Uttar Pradesh,ADITYA YADAV,Community hall construction,Community hall construction at Kalyan-Dombivli ward 8,1569554.77,Borra Ltd Works Dept,2023-06-28,,0.978,In Progress,False,,0.40096831375636494,178.0,1.0,1.3004926108374386,0.5,0.478,1,-0.0884038649859063,-1,1.1739788300345353,Medium,72.5
W000124,Uttar Pradesh,ADITYA YADAV,Playground development,Playground development at Bharatpur ward 1,999457.81,Borra Ltd Works Dept,2024-12-15,231.0,0.99,Completed,False,,0.9052848886049061,231.0,1.297752808988764,1.3004926108374386,1.0,-0.010000000000000009,1,-0.10763988379337597,1,1.0039268355685322,Low,30.0
W000125,Uttar Pradesh,ADITYA YADAV,Drainage system,Drainage system at Secunderabad ward 9,2427239.95,"Sathe, Sane and Andra Works Dept",2023-10-04,184.0,0.956,Completed,False,,1.6485512171717147,184.0,1.0337078651685394,1.517241379310345,1.0,-0.04400000000000004,1,-0.09170929230364383,1,1.0907154729400435,Low,65.9
W000126,Uttar Pradesh,ADITYA YADAV,Street lighting,Street lighting at Kulti ward 18,341391.78,Aggarwal LLC Works Dept,2024-12-01,,0.816,In Progress,False,,0.7687176964448067,178.0,1.0,3.03448275862069,0.5,0.31599999999999995,1,-0.03087317039639459,1,0.9658982658350522,Low,43.5
W000127,Uttar Pradesh,ADITYA YADAV,Library development,Library development at Raichur ward 14,895795.67,Borra Ltd Works Dept,2023-10-13,81.0,0.795,Completed,False,,1.2735190702156955,81.0,0.4550561797752809,1.3004926108374386,1.0,-0.20499999999999996,1,-0.08554927331489764,1,0.9996189291787593,Low,38.8
W000128,Uttar Pradesh,ADITYA YADAV,Library development,Library development at Udupi ward 16,418644.92,Borra Ltd Works Dept,2023-12-03,236.0,0.867,Completed,False,,0.5951717641914078,236.0,1.3258426966292134,1.3004926108374386,1.0,-0.133,1,-0.10166908486747467,1,0.9787269686838425,Low,20.3
W000129,Uttar Pradesh,ADITYA YADAV,Road construction,Road construction at Patiala ward 8,3795695.28,"Sathe, Sane and Andra Works Dept",2023-07-05,135.0,0.909,Completed,False,,1.5093846666058914,135.0,0.7584269662921348,1.517241379310345,1.0,-0.09099999999999997,1,-0.06239166982225919,1,1.0295802644931455,Low,63.9
W000130,Uttar Pradesh,ADITYA YADAV,Playground development,Playground development at Belgaum ward 12,1198085.64,Borra Ltd Works Dept,2024-04-12,,0.729,In Progress,False,,1.0851972082208627,178.0,1.0,1.3004926108374386,0.5,0.22899999999999998,1,-0.1428472956075777,1,1.0194955096754936,Low,24.9
W000131,Uttar Pradesh,ADITYA YADAV,Library development,Library development at Nagpur ward 9,730505.06,"Sathe, Sane and Andra Works Dept",2024-03-04,,0.997,In Progress,False,,1.0385316160314337,178.0,1.0,1.517241379310345,0.5,0.497,1,-0.11943783031238098,1,0.998076958373692,Low,21.2
W000132,Uttar Pradesh,ADITYA YADAV,Street lighting,Street lighting at Thoothukudi ward 11,241054.61,Aggarwal LLC Works Dept,2023-11-23,,0.855,In Progress,False,,0.5427867786289443,178.0,1.0,3.03448275862069,0.5,0.355,1,-0.01970775680895609,1,0.9865267460053928,Low,50.2
W000133,Uttar Pradesh,ADITYA YADAV,Library development,Library development at Kulti ward 16,914161.15,"Sathe, Sane and Andra Works Dept",2025-03-07,107.0,0.922,Completed,False,,1.2996285835756618,107.0,0.601123595505618,1.517241379310345,1.0,-0.07799999999999996,1,-0.10249841680975164,1,0.9969484537836287,Low,28.5
W000134,Uttar Pradesh,ADITYA YADAV,Playground development,Playground development at Kozhikode ward 4,1375822.04,Lala and Sons Works Dept,2024-09-19,212.0,0.911,Completed,False,,1.2461865721191119,212.0,1.1910112359550562,1.517241379310345,1.0,-0.08899999999999997,1,-0.11926711064285878,1,1.0098405524135923,Low,28.1
W000135,Uttar Pradesh,ADITYA YADAV,Street lighting,Street lighting at Eluru ward 1,383669.25,Banik LLC Works Dept,2023-11-19,152.0,0.788,Completed,False,,0.863914597055344,152.0,0.8539325842696629,0.6502463054187193,1.0,-0.21199999999999997,1,-0.10347195986542679,1,0.9950551368754456,Low,27.1
W000136,Uttar Pradesh,ADITYA YADAV,School building repair,School building repair at Nandyal ward 18,3100779.567238522,"Sathe, Sane and Andra Works Dept",2024-01-06,,0.943,Sanctioned,True,cost_inflation,4.359463726245416,178.0,1.0,1.517241379310345,0.1,0.843,-1,0.08629790905119361,-1,1.197254465709093,High,97.2
W000137,Uttar Pradesh,ADITYA YADAV,School building repair,School building repair at Kollam ward 4,1067072.32,Aggarwal LLC Works Dept,2025-01-13,,0.974,In Progress,False,,1.5002237248561903,178.0,1.0,3.03448275862069,0.5,0.474,1,-0.00722045609511468,-1,1.1629192487725244,Medium,93.4
W000138,Uttar Pradesh,ADITYA YADAV,Playground development,Playground development at Etawah ward 11,1115879.36,Lala and Sons Works Dept,2024-01-17,180.0,0.85,Completed,False,,1.0107367334636306,180.0,1.0112359550561798,1.517241379310345,1.0,-0.15000000000000002,1,-0.13878541293113406,1,0.9946253432680878,Low,11.9
W000139,Uttar Pradesh,ADITYA YADAV,Road construction,Road construction at Ambattur ward 4,3354544.57,Aggarwal LLC Works Dept,2023-12-15,,0.895,In Progress,False,,1.3339580139857943,178.0,1.0,3.03448275862069,0.5,0.395,1,-0.0047677149562196375,-1,1.1409827483182318,Medium,92.9
W000140,Uttar Pradesh,ADITYA YADAV,Health sub-centre upgrade,Health sub-centre upgrade at Nagpur ward 2,2284720.51,Lala and Sons Works Dept,2024-08-16,,0.939,In Progress,False,,1.1943790830347865,178.0,1.0,1.517241379310345,0.5,0.43899999999999995,1,-0.11597394494382379,1,1.0286840304744989,Low,38.8
W000141,Uttar Pradesh,ADITYA YADAV,School building repair,School building repair at Silchar ward 8,1090005.34,Aggarwal LLC Works Dept,2024-10-28,137.0,0.801,Completed,False,,1.5324658325763132,137.0,0.7696629213483146,3.03448275862069,1.0,-0.19899999999999995,1,-0.012391122447004022,1,1.0436086260958004,Low,79.0
W000142,Uttar Pradesh,ADITYA YADAV,Library development,Library development at Alwar ward 20,562908.07,Lala and Sons Works Dept,2024-05-31,,0.728,In Progress,False,,0.8002652679972336,178.0,1.0,1.517241379310345,0.5,0.22799999999999998,1,-0.1397297980640516,1,0.9914503920679645,Low,9.8
W000143,Uttar Pradesh,ADITYA YADAV,Library development,Library development at Alwar ward 10,704796.1,Banik LLC Works Dept,2024-04-24,,0.711,Sanctioned,False,,1.001982152876055,178.0,1.0,0.6502463054187193,0.1,0.611,1,-0.09530403024686224,1,1.0616492723631654,Low,59.2
W000144,Uttar Pradesh,ADITYA YADAV,Health sub-centre upgrade,Health sub-centre upgrade at Danapur ward 20,1717435.24,Aggarwal LLC Works Dept,2024-02-07,,0.863,In Progress,False,,0.897820419672614,178.0,1.0,3.03448275862069,0.5,0.363,1,-0.03386356054837697,1,1.085305239563774,Low,84.9
W000145,Uttar Pradesh,ADITYA YADAV,Community hall construction,Community hall construction at Jorhat ward 3,2789435.63,Lala and Sons Works Dept,2024-12-31,114.0,0.877,Completed,False,,0.712606735534959,114.0,0.6404494382022472,1.517241379310345,1.0,-0.123,1,-0.07633792447261045,1,1.0475526903251935,Low,64.8
W000146,Uttar Pradesh,ADITYA YADAV,Community hall construction,Community hall construction at Bhopal ward 1,1637251.12,Borra Ltd Works Dept,2023-09-25,201.0,0.711,Completed,False,,0.4182624482623948,201.0,1.1292134831460674,1.3004926108374386,1.0,-0.28900000000000003,1,-0.06655232104264758,1,1.1094355178758255,Low,78.7
